2013/1/30 23:59:28,-5,051,001,0.0,1616
2013/1/31 0:1:28,-5,051,001,0.0,1503
2013/1/31 0:3:28,-5,051,001,0.0,1505
2013/1/31 0:5:28,-5,051,001,0.0,1507
2013/1/31 0:7:28,-5,051,001,0.0,1509
2013/1/31 0:9:28,-5,051,001,0.0,1511
2013/1/31 0:11:28,-5,051,001,0.0,1552
2013/1/31 0:13:28,-5,051,001,0.0,1554
2013/1/31 0:15:28,-5,051,001,0.0,1556
2013/1/31 0:17:28,-5,051,001,0.0,1558
2013/1/31 0:19:28,-5,051,001,0.0,1560
2013/1/31 0:21:28,-5,051,001,0.0,1553
2013/1/31 0:23:28,-5,051,001,0.0,1555
2013/1/31 0:25:28,-5,051,001,0.0,1557
2013/1/31 0:27:28,-5,051,001,0.0,1559
2013/1/31 0:29:28,-5,051,001,0.0,1561
2013/1/31 0:31:28,-5,051,001,0.0,1554
2013/1/31 0:33:28,-5,051,001,0.0,1556
2013/1/31 0:35:28,-5,051,001,0.0,1558
2013/1/31 0:37:28,-5,051,001,0.0,1560
2013/1/31 0:39:28,-5,051,001,0.0,1562
2013/1/31 0:41:28,-5,051,001,0.0,1555
2013/1/31 0:43:28,-5,051,001,0.0,1557
2013/1/31 0:45:28,-5,051,001,0.0,1559
2013/1/31 0:47:28,-5,051,001,0.0,1561
2013/1/31 0:49:28,-5,051,001,0.0,1563
2013/1/31 0:51:28,-5,051,001,0.0,1556
2013/1/31 0:53:28,-5,051,001,0.0,1558
2013/1/31 0:55:28,-5,051,001,0.0,1560
2013/1/31 0:57:28,-5,051,001,0.0,1562
2013/1/31 0:59:28,-5,051,001,0.0,1564
2013/1/31 1:1:28,-5,051,001,0.0,1504
2013/1/31 1:3:28,-5,051,001,0.0,1506
2013/1/31 1:5:28,-5,051,001,0.0,1508
2013/1/31 1:7:28,-5,051,001,0.0,1510
2013/1/31 1:9:28,-5,051,001,0.0,1512
2013/1/31 1:11:28,-5,051,001,0.0,1553
2013/1/31 1:13:28,-5,051,001,0.0,1555
2013/1/31 1:15:28,-5,051,001,0.0,1557
2013/1/31 1:17:28,-5,051,001,0.0,1559
2013/1/31 1:19:28,-5,051,001,0.0,1561
2013/1/31 1:21:28,-5,051,001,0.0,1554
2013/1/31 1:23:28,-5,051,001,0.0,1556
2013/1/31 1:25:28,-5,051,001,0.0,1558
2013/1/31 1:27:28,-5,051,001,0.0,1560
2013/1/31 1:29:28,-5,051,001,0.0,1562
2013/1/31 1:31:28,-5,051,001,0.0,1555
2013/1/31 1:33:28,-5,051,001,0.0,1557
2013/1/31 1:35:28,-5,051,001,0.0,1559
2013/1/31 1:37:28,-5,051,001,0.0,1561
2013/1/31 1:39:28,-5,051,001,0.0,1563
2013/1/31 1:41:28,-5,051,001,0.0,1556
2013/1/31 1:43:28,-5,051,001,0.0,1558
2013/1/31 1:45:28,-5,051,001,0.0,1560
2013/1/31 1:47:28,-5,051,001,0.0,1562
2013/1/31 1:49:28,-5,051,001,0.0,1564
2013/1/31 1:51:28,-5,051,001,0.0,1557
2013/1/31 1:53:28,-5,051,001,0.0,1559
2013/1/31 1:55:28,-5,051,001,0.0,1561
2013/1/31 1:57:28,-5,051,001,0.0,1563
2013/1/31 1:59:28,-5,051,001,0.0,1565
2013/1/31 2:1:28,-5,051,001,0.0,1505
2013/1/31 2:3:28,-5,051,001,0.0,1507
2013/1/31 2:5:28,-5,051,001,0.0,1509
2013/1/31 2:7:28,-5,051,001,0.0,1511
2013/1/31 2:9:28,-5,051,001,0.0,1513
2013/1/31 2:11:28,-5,051,001,0.0,1554
2013/1/31 2:13:28,-5,051,001,0.0,1556
2013/1/31 2:15:28,-5,051,001,0.0,1558
2013/1/31 2:17:28,-5,051,001,0.0,1560
2013/1/31 2:19:28,-5,051,001,0.0,1562
2013/1/31 2:21:28,-5,051,001,0.0,1555
2013/1/31 2:23:28,-5,051,001,0.0,1557
2013/1/31 2:25:28,-5,051,001,0.0,1559
2013/1/31 2:27:28,-5,051,001,0.0,1561
2013/1/31 2:29:28,-5,051,001,0.0,1563
2013/1/31 2:31:28,-5,051,001,0.0,1556
2013/1/31 2:33:28,-5,051,001,0.0,1558
2013/1/31 2:35:28,-5,051,001,0.0,1560
2013/1/31 2:37:28,-5,051,001,0.0,1562
2013/1/31 2:39:28,-5,051,001,0.0,1564
2013/1/31 2:41:28,-5,051,001,0.0,1557
2013/1/31 2:43:28,-5,051,001,0.0,1559
2013/1/31 2:45:28,-5,051,001,0.0,1561
2013/1/31 2:47:28,-5,051,001,0.0,1563
2013/1/31 2:49:28,-5,051,001,0.0,1565
2013/1/31 2:51:28,-5,051,001,0.0,1558
2013/1/31 2:53:28,-5,051,001,0.0,1560
2013/1/31 2:55:28,-5,051,001,0.0,1562
2013/1/31 2:57:28,-5,051,001,0.0,1564
2013/1/31 2:59:28,-5,051,001,0.0,1566
2013/1/31 3:1:28,-5,051,001,0.0,1506
2013/1/31 3:3:28,-5,051,001,0.0,1508
2013/1/31 3:5:28,-5,051,001,0.0,1510
2013/1/31 3:7:28,-5,051,001,0.0,1512
2013/1/31 3:9:28,-5,051,001,0.0,1514
2013/1/31 3:11:28,-5,051,001,0.0,1555
2013/1/31 3:13:28,-5,051,001,0.0,1557
2013/1/31 3:15:28,-5,051,001,0.0,1559
2013/1/31 3:17:28,-5,051,001,0.0,1561
2013/1/31 3:19:28,-5,051,001,0.0,1563
2013/1/31 3:21:28,-5,051,001,0.0,1556
2013/1/31 3:23:28,-5,051,001,0.0,1558
2013/1/31 3:25:28,-5,051,001,0.0,1560
2013/1/31 3:27:28,-5,051,001,0.0,1562
2013/1/31 3:29:28,-5,051,001,0.0,1564
2013/1/31 3:31:28,-5,051,001,0.0,1557
2013/1/31 3:33:28,-5,051,001,0.0,1559
2013/1/31 3:35:28,-5,051,001,0.0,1561
2013/1/31 3:37:28,-5,051,001,0.0,1563
2013/1/31 3:39:28,-5,051,001,0.0,1565
2013/1/31 3:41:28,-5,051,001,0.0,1558
2013/1/31 3:43:28,-5,051,001,0.0,1560
2013/1/31 3:45:28,-5,051,001,0.0,1562
2013/1/31 3:47:28,-5,051,001,0.0,1564
2013/1/31 3:49:28,-5,051,001,0.0,1566
2013/1/31 3:51:28,-5,051,001,0.0,1559
2013/1/31 3:53:28,-5,051,001,0.0,1561
2013/1/31 3:55:28,-5,051,001,0.0,1563
2013/1/31 3:57:28,-5,051,001,0.0,1565
2013/1/31 3:59:28,-5,051,001,0.0,1567
2013/1/31 4:1:28,-5,051,001,0.0,1507
